per_dem,per_gop,Geography
0.138706654171,0.829428303655,"Paint Rock, Texas"
0.339937434828,0.594160583942,"Crete, Nebraska"
0.398317974412,0.546926724524,"Scales Mound, Illinois"
0.570691024623,0.408061953932,"Milton, Delaware"
0.558674985146,0.371137849079,"Stanton, California"
0.44717501368999996,0.49081074849399997,"Victor, New York"
0.305478805849,0.653750252712,"Low Moor, Iowa"
0.348286077021,0.570884468895,"Humboldt, Minnesota"
0.24726168064399998,0.7227879513950001,"Atoka, Tennessee"
0.275405482991,0.6705540404770001,"Pisgah, Iowa"
0.283939009933,0.6534766790659999,"Swartz Creek, Michigan"
0.221203087977,0.731101429336,"Strandquist, Minnesota"
0.206245154014,0.7236202156899999,"Outlook, Montana"
0.134064956251,0.84176182708,"Vermont, Illinois"
0.279581220781,0.6757753341670001,"Brooks, Georgia"
0.31756561869100003,0.637150274012,"Anderson, Indiana"
0.16317102467,0.7925713757739999,"Durant, Mississippi"
0.218698381236,0.7399240171789999,"Dowell, Illinois"
0.237719439523,0.7171847318410001,"Gays, Illinois"
0.178100263852,0.792216358839,"Bunker, Missouri"
0.292893401015,0.68883248731,"Highland, Illinois"
0.292893401015,0.68883248731,"Highland, Indiana"
0.416136023952,0.499065267852,"Airway Heights, Washington"
0.43295776503899996,0.5457600316269999,"Charlotte, North Carolina"
0.174506005424,0.789538938396,"Accident, Maryland"
0.284857328145,0.700767401643,"Alexander City, Alabama"
0.23830108067400002,0.7242523247050001,"Elba, Alabama"
0.221203087977,0.731101429336,"Culver, Indiana"
0.19206349206300002,0.7649029982359999,"Webster, New York"
0.173226732267,0.759532595326,"Alma, Colorado"
0.37715947248000004,0.528870018006,"Homer, Alaska"
0.37715947248000004,0.528870018006,"Hoonah, Alaska"
0.218698381236,0.7399240171789999,"Webster, North Carolina"
0.205370006549,0.748919449902,"West Liberty, Kentucky"
0.192912069542,0.791875626881,"Trinity, Texas"
0.677048394825,0.312649736464,"Irwinton, Georgia"
0.4618391164,0.5027267627390001,"Carolina Beach, North Carolina"
0.24081948202599998,0.693467336683,"Canistota, South Dakota"
0.506255832714,0.433115578684,"Iowa, Louisiana"
0.369106500692,0.560547717842,"Haysville, Kansas"
0.565454887364,0.391051797371,"Baltimore, Maryland"
0.442614907626,0.524840184108,"Northport, New York"
0.174237318596,0.7769690434469999,"Pocasset, Oklahoma"
0.43295776503899996,0.5457600316269999,"Cornelius, North Carolina"
0.488370953116,0.46749626253,"Acworth, Georgia"
0.40067415730300004,0.53925093633,"Frederika, Iowa"
0.49411821116899995,0.45531518716200003,"Fresno, California"
0.16121076233200002,0.770627802691,"Creston, Nebraska"
0.205464560081,0.747475479538,"Edinburg, Illinois"
0.210105263158,0.763368421053,"Wellsburg, Iowa"
0.19367283950599998,0.7904541446209999,"Kirkman, Iowa"
0.51226755173,0.428276508234,"Rapids City, Illinois"
0.6779821285050001,0.258238381164,"Jacksonville, Vermont"
0.555011266237,0.365699832111,"Eugene, Oregon"
0.296722211136,0.6511923767710001,"Stone Creek, Ohio"
0.354753318499,0.6151691859130001,"Williamson, Georgia"
0.145445701082,0.7832907697920001,"Kooskia, Idaho"
0.5690476190479999,0.34404761904799996,"Hillside, Illinois"
0.162798194713,0.8098001289489999,"Calion, Arkansas"
0.18745056683400002,0.760348009491,"Geary, Oklahoma"
0.273509430003,0.6784487055060001,"Wausau, Florida"
0.207532483085,0.772169331178,"Waleska, Georgia"
0.18819459777699998,0.7840582910130001,"Berryville, Arkansas"
0.29526977088000006,0.663023967902,"Melvern, Kansas"
0.465782937091,0.514371166422,"Maxton, North Carolina"
0.343643434041,0.6296739455579999,"Prairie View, Texas"
0.23625919660100003,0.7013416217489999,"Macomb, Oklahoma"
0.273509430003,0.6784487055060001,"Hillsboro, Oregon"
0.275528785544,0.690292758089,"New Johnsonville, Tennessee"
0.34935241990500004,0.612474437628,"Lyndon Station, Wisconsin"
0.406134547642,0.5387275539140001,"Bourbonnais, Illinois"
0.44620995050800005,0.5006512112529999,"Mount Sterling, Wisconsin"
0.274917127072,0.688397790055,"Onawa, Iowa"
0.283939009933,0.6534766790659999,"Gaines, Michigan"
0.714071865319,0.233886938213,"San Marino, California"
0.176522899066,0.791240551356,"Vienna, Missouri"
0.118322981366,0.843788819876,"Clearwater, Nebraska"
0.0649953574745,0.893221912721,"Keyes, Oklahoma"
0.266714593817,0.688713156003,"Hillsboro, Ohio"
0.26560006718699997,0.6921138825900001,"New Holland, Ohio"
0.313281856613,0.62915192822,"Vilonia, Arkansas"
0.292893401015,0.68883248731,"Liberty, Illinois"
0.0738221354893,0.8797323668799999,"Wright, Wyoming"
0.5578349649350001,0.395399737434,"Floodwood, Minnesota"
0.380829770696,0.551787796347,"Tupper Lake, New York"
0.280392959476,0.705689725747,"Homerville, Georgia"
0.316810435514,0.6263833368399999,"Liberty, Indiana"
0.286776178918,0.651850728155,"Whitefish, Montana"
0.298523833463,0.648690644852,"Girard, Illinois"
0.3911171307,0.537201487293,"Humboldt, South Dakota"
0.496107441063,0.452762678244,"Norco, California"
0.265608494271,0.7104201088869999,"Marshall, North Carolina"
0.0363636363636,0.952727272727,"Miami, Texas"
0.131578947368,0.80721600381,"Moscow Mills, Missouri"
0.31756561869100003,0.637150274012,"Madison, Missouri"
0.43384652393600004,0.47110295886500003,"Madison, Minnesota"
0.298459563543,0.658750534874,"Curlew, Iowa"
0.195451137216,0.7700574856290001,"Mannsville, Oklahoma"
0.13946423639900002,0.819386909693,"Sistersville, West Virginia"
0.21131421367800002,0.743145288371,"Steinauer, Nebraska"
0.219439054507,0.742988181337,"Round Mountain, Texas"
0.23009079539400001,0.730846070135,"Canyon, Texas"
0.275939650609,0.6825039703550001,"Burnside, Kentucky"
0.714071865319,0.233886938213,"Monrovia, California"
0.31756561869100003,0.637150274012,"Madison, Mississippi"
0.250494155543,0.7207838161010001,"Kaufman, Texas"
0.207532483085,0.772169331178,"Woodstock, Georgia"
0.238073331186,0.739108432626,"Walnut Grove, Alabama"
0.316810435514,0.6263833368399999,"Mishawaka, Indiana"
0.248766554142,0.7266164632559999,"Sims, North Carolina"
0.35838747784999997,0.623892498523,"Stonewall, North Carolina"
0.273509430003,0.6784487055060001,"Vernon, Florida"
0.6791068436069999,0.30440690248700003,"Quincy, Florida"
0.136258660508,0.8314087759819999,"Cheswold, Delaware"
0.279725417269,0.660490851069,"Midland, Arkansas"
0.763759178293,0.186891084839,"San Carlos, California"
0.333600407896,0.5966202928109999,"Pine City, Minnesota"
0.558674985146,0.371137849079,"Newbury, Vermont"
0.180163494699,0.7931408864480001,"Mount Vernon, Missouri"
0.25684227179200003,0.701629489005,"Nauvoo, Illinois"
0.109620497945,0.623882040126,"Portage, Utah"
0.23725194674699998,0.715523737754,"Pennville, Indiana"
0.42326718599,0.501847955876,"Austin, Minnesota"
0.302313400262,0.636927106067,"Bull Shoals, Arkansas"
0.24222668004,0.70498996991,"Boonville, Missouri"
0.611264385885,0.34885146053599997,"Dallas Center, Iowa"
0.328858545566,0.624501380792,"Houghton, Michigan"
0.666068561715,0.25035414109000004,"Monticello, Utah"
0.221203087977,0.731101429336,"Guntersville, Alabama"
0.340372646495,0.607586017928,"Oakfield, Wisconsin"
0.337962962963,0.596215780998,"Benson, Minnesota"
0.600607752957,0.321944809461,"Choteau, Montana"
0.221203087977,0.731101429336,"Summerfield, Kansas"
0.205532078371,0.7351133307719999,"Colfax, Illinois"
0.197183098592,0.778489116517,"Olton, Texas"
0.31756561869100003,0.637150274012,"Delta, Louisiana"
0.10509475756799999,0.8662318483879999,"Stinnett, Texas"
0.587104844212,0.396065499204,"Gifford, South Carolina"
0.23143712574900002,0.705988023952,"Paxico, Kansas"
0.319325244155,0.631843740752,"Gray, Iowa"
0.29803519293,0.644914384913,"Cobleskill, New York"
0.290333136985,0.654493095098,"Cadillac, Michigan"
0.326217945724,0.622238310991,"West Concord, Minnesota"
0.19386524211599998,0.791142512494,"Cassopolis, Michigan"
0.100059016042,0.878105048554,"Baileyton, Alabama"
0.473165334154,0.48388921704800003,"Rhinebeck, New York"
0.518707703477,0.427334249488,"Kingston, New York"
0.658357766233,0.308444353,"Beachwood, Ohio"
0.136258660508,0.8314087759819999,"Felton, Delaware"
0.288509784245,0.663447064727,"Rome, Georgia"
0.512509818244,0.4594004159100001,"Franklin, New York"
0.30099098788,0.644591001692,"Gowanda, New York"
0.14299065420600002,0.835781041389,"Maroa, Illinois"
0.5690476190479999,0.34404761904799996,"Western Springs, Illinois"
0.1758,0.78792,"Osgood, Ohio"
0.359049652963,0.5947677522689999,"Pepin, Wisconsin"
0.763759178293,0.186891084839,"Atherton, California"
0.519625073228,0.42355008787299997,"Vici, Oklahoma"
0.45522757255900004,0.450362796834,"Endicott, Washington"
0.490327144983,0.45953989900200004,"Franklin, New Hampshire"
0.24679760888099997,0.660119555935,"Floyd, New Mexico"
0.302313400262,0.636927106067,"Bradfordsville, Kentucky"
0.251849112426,0.701090976331,"Franklin, North Carolina"
0.33352430479,0.610991141862,"Mitchellville, Iowa"
0.235562355326,0.7131943133609999,"Niceville, Florida"
0.275939650609,0.6825039703550001,"Sherwood, Arkansas"
0.385692201992,0.587598763312,"Trenton, South Carolina"
0.585551944024,0.37350817557,"Pawtucket, Rhode Island"
0.22402597402600002,0.68262987013,"Burwell, Nebraska"
0.269708478752,0.707195647711,"Fort Branch, Indiana"
0.442614907626,0.524840184108,"Boston, Massachusetts"
0.355479840999,0.596062843082,"Marked Tree, Arkansas"
0.49548989113499997,0.47844479004699997,"Robertsdale, Alabama"
0.334087938016,0.612537065969,"Caledonia, New York"
0.23308067658000003,0.7210360855560001,"Locust Fork, Alabama"
0.354753318499,0.6151691859130001,"Griggsville, Illinois"
0.3982406695699999,0.556495003843,"Grayson, Louisiana"
0.17924087785999998,0.799346274431,"Boyd, Texas"
0.37715947248000004,0.528870018006,"Platinum, Alaska"
0.420159182941,0.518785781253,"Taylor, Texas"
0.22844661441599998,0.7238853912369999,"Hume, Illinois"
0.0889045273282,0.7980295566500001,"Huntington, Utah"
0.638202377483,0.285095830781,"Long Lake, Minnesota"
0.350353892821,0.5500505561169999,"Cayuga, North Dakota"
0.44620995050800005,0.5006512112529999,"Aspinwall, Iowa"
0.354753318499,0.6151691859130001,"Nebo, Illinois"
0.230395993113,0.719987478479,"Danville, Arkansas"
0.359400998336,0.603097401766,"Neshkoro, Wisconsin"
0.304739613809,0.636629607958,"Audubon, Minnesota"
0.447474106954,0.49277813006399995,"Leesville, Louisiana"
0.31756561869100003,0.637150274012,"Colbert, Georgia"
0.589486858573,0.387282047765,"West Blocton, Alabama"
0.31756561869100003,0.637150274012,"Hindsville, Arkansas"
0.622546726726,0.317780184152,"Vallejo, California"
0.221087533156,0.734549071618,"Garden, Michigan"
0.360811394044,0.521795425119,"Fort Ransom, North Dakota"
0.283328421259,0.6788158627240001,"Bellaire, Ohio"
0.25684227179200003,0.701629489005,"Woden, Iowa"
0.164483399228,0.8048873434,"Watauga, Tennessee"
0.187523918867,0.762724837352,"Chester, Nebraska"
0.369880178557,0.549808129063,"Wanamingo, Minnesota"
0.341212701319,0.632860293812,"Anna, Illinois"
0.186631907346,0.7795204923289999,"Kirbyville, Missouri"
0.217858961303,0.735106924644,"Langley, Oklahoma"
0.174237318596,0.7769690434469999,"Chickasha, Oklahoma"
0.157036300348,0.8196916956739999,"Eldridge, Iowa"
0.382927211607,0.588786511766,"Palm Coast, Florida"
0.502491323322,0.44577849558399996,"Channahon, Illinois"
0.542790152403,0.441090269637,"Maggie Valley, North Carolina"
0.292893401015,0.68883248731,"Lake Park, Florida"
0.205871613233,0.7726210472499999,"Estherwood, Louisiana"
0.44620995050800005,0.5006512112529999,"Kiron, Iowa"
0.202159827214,0.756155507559,"Millstadt, Illinois"
0.193073312834,0.784700868533,"Detroit, Alabama"
0.266666666667,0.702508960573,"Gadsden, Tennessee"
0.284459228932,0.643978164449,"Abbyville, Kansas"
0.18819459777699998,0.7840582910130001,"Halbur, Iowa"
0.219396310788,0.715204024595,"Crawford, Nebraska"
0.193393753277,0.7923002022319999,"Sully, Iowa"
0.354753318499,0.6151691859130001,"Clarksville, Missouri"
0.47648588410099996,0.501485884101,"Stovall, North Carolina"
0.11695215593599999,0.8007481787749999,"Lovell, Wyoming"
0.371364653244,0.565462874188,"Ringsted, Iowa"
0.207532483085,0.772169331178,"Holly Springs, Georgia"
0.25684227179200003,0.701629489005,"Klemme, Iowa"
0.19548872180500002,0.783046325491,"Lyerly, Georgia"
0.205370006549,0.748919449902,"Jacksonville, Illinois"
0.267930924886,0.675813115796,"Barnard, Missouri"
0.24258447253,0.702992004127,"Cordova, Nebraska"
0.512509818244,0.4594004159100001,"Floral Park, New York"
0.31526310870200003,0.638938218525,"Globe, Arizona"
0.292893401015,0.68883248731,"Wentworth, South Dakota"
0.21270181892499998,0.7487737584299999,"Norfork, Arkansas"
0.297341181246,0.642683174345,"Filley, Nebraska"
0.558674985146,0.371137849079,"Warwick, New York"
0.162798194713,0.8098001289489999,"Lorimor, Iowa"
0.542321530538,0.407523519661,"Marana, Arizona"
0.22061281336999997,0.7395543175489999,"Ida Grove, Iowa"
0.17853560682,0.7760782347040001,"Beemer, Nebraska"
0.45679712862800004,0.49126241540700005,"Wickenburg, Arizona"
0.255043473319,0.699778371313,"Mechanicsburg, Ohio"
0.22402597402600002,0.68262987013,"Panguitch, Utah"
0.587104844212,0.396065499204,"Brunson, South Carolina"
0.3982406695699999,0.556495003843,"Granite Falls, North Carolina"
0.410339166968,0.537631117665,"Bridgman, Michigan"
0.207425573172,0.737139272271,"Royalton, Minnesota"
0.11149825784000002,0.8473867595819999,"Bazine, Kansas"
0.159362549801,0.7792828685259999,"Mohall, North Dakota"
0.32656632093800003,0.6478940045539999,"Gastonia, North Carolina"
0.208949901943,0.760996357894,"Taylorsville, Georgia"
0.506255832714,0.433115578684,"Raymond, Iowa"
0.273509430003,0.6784487055060001,"Willisburg, Kentucky"
0.094040131776,0.890386343217,"Bryson, Texas"
0.37733151155,0.569158908201,"Montevideo, Minnesota"
0.144625407166,0.819543973941,"Dalhart, Texas"
0.188420621931,0.783244680851,"Grayville, Illinois"
0.649051798386,0.321376675667,"Larchmont, New York"
0.22844661441599998,0.7238853912369999,"Redmon, Illinois"
0.24181171626400003,0.713737600599,"Port Clinton, Ohio"
0.39911523521799996,0.586102719033,"Dearing, Georgia"
0.111896178803,0.866330209084,"Cisco, Texas"
0.225648414986,0.74409221902,"Union Star, Missouri"
0.28098634111,0.693654055361,"Gladewater, Texas"
0.504271449704,0.430861686391,"Altoona, Wisconsin"
0.21187912469599998,0.7294199374779999,"Preston, Minnesota"
0.5690476190479999,0.34404761904799996,"Palos Heights, Illinois"
0.355682567597,0.583534842823,"Marquette, Iowa"
0.37715947248000004,0.528870018006,"Akiak, Alaska"
0.131578947368,0.80721600381,"Beverly, Kansas"
0.16317102467,0.7925713757739999,"Millersburg, Ohio"
0.24369450277,0.718358673379,"Rockwall, Texas"
0.236632164628,0.71411037925,"Palatka, Florida"
0.506255832714,0.433115578684,"Dunkerton, Iowa"
0.1313174946,0.8272138228939999,"Wilsonville, Nebraska"
0.267930924886,0.675813115796,"Pickering, Missouri"
0.365698598468,0.585031064875,"Amherst, Nebraska"
0.37715947248000004,0.528870018006,"Barrow, Alaska"
0.273509430003,0.6784487055060001,"Hancock, Maryland"
0.467587853975,0.487615148414,"Berlin Heights, Ohio"
0.385201305767,0.542469436088,"Hancock, Michigan"
0.285878388727,0.6423265431149999,"Pilot Rock, Oregon"
0.0858930602958,0.8794084186579999,"Reydon, Oklahoma"
0.46301940607299996,0.471589955819,"San Marcos, Texas"
0.264509064363,0.672770410026,"Hancock, Minnesota"
0.649051798386,0.321376675667,"Cortland, New York"
0.21178045515399999,0.7647121820620001,"Live Oak, Florida"
0.19386524211599998,0.791142512494,"Greenwood, Nebraska"
0.193073312834,0.784700868533,"Lumberton, Mississippi"
0.253883817929,0.675028713051,"Florence, Colorado"
0.40005510400899996,0.554897368784,"Lakeville, Minnesota"
0.19532444832899998,0.782171728206,"Westport, Indiana"
0.538831130776,0.39802242031900004,"Woodridge, Illinois"
0.21131421367800002,0.743145288371,"Pawnee City, Nebraska"
0.337213211194,0.602739726027,"Forrest, Illinois"
0.25684227179200003,0.701629489005,"Warsaw, Illinois"
0.205871613233,0.7726210472499999,"Church Point, Louisiana"
0.19779358761399998,0.7493340019429999,"Warsaw, Indiana"
0.34004252872,0.614941222099,"New Ellenton, South Carolina"
0.23779892630600002,0.7235236700830001,"Minor Hill, Tennessee"
0.23976608187100001,0.709636409865,"Paden, Oklahoma"
0.219439054507,0.742988181337,"Johnson City, Texas"
0.297408136483,0.66125328084,"Mystic, Iowa"
0.23618674835499998,0.713864306785,"Rossford, Ohio"
0.558674985146,0.371137849079,"New York Mills, New York"
0.511246337616,0.43529411764700005,"Douglas, Georgia"
0.17511520737300001,0.7768817204299999,"Jacksonville, Alabama"
0.451743428199,0.479972300673,"Topeka, Kansas"
0.273509430003,0.6784487055060001,"Johnson City, Tennessee"
0.509164059008,0.35563502706999994,"Oakley, Utah"
0.172617412799,0.7955232079100001,"Smyer, Texas"
0.48488008342,0.505995828989,"Vienna, Georgia"
0.339937434828,0.594160583942,"Salina, Kansas"
0.797387092236,0.179088698169,"Lemoore, California"
0.563288744463,0.36887088517399996,"Fredonia, Arizona"
0.269708478752,0.707195647711,"Patoka, Indiana"
0.302313400262,0.636927106067,"Patoka, Illinois"
0.180163494699,0.7931408864480001,"Sedgwick, Arkansas"
0.511246337616,0.43529411764700005,"Boys Town, Nebraska"
0.287100098575,0.668921946411,"Zanesville, Indiana"
0.30131899090799996,0.66105043631,"Donaldsonville, Louisiana"
0.34353543581999996,0.5957756313279999,"Jackson, California"
0.512880801472,0.39073809037,"Roland, Iowa"
0.221087533156,0.734549071618,"Burbank, Ohio"
0.393968425876,0.547506977132,"Arvada, Colorado"
0.545405012713,0.42528605158,"Emelle, Alabama"
0.380829770696,0.551787796347,"Sesser, Illinois"
0.316810435514,0.6263833368399999,"South Bend, Indiana"
0.251849112426,0.701090976331,"Ravenden Springs, Arkansas"
0.34309665020999996,0.5864285477619999,"Bend, Oregon"
0.11149825784000002,0.8473867595819999,"Ransom, Kansas"
0.343475030308,0.622189198702,"Pocomoke City, Maryland"
0.40968723046899996,0.521448999047,"Boyceville, Wisconsin"
0.42761028245,0.544715963186,"Saxis, Virginia"
0.13946423639900002,0.819386909693,"Spur, Texas"
0.733480189578,0.20852979907400002,"Campbell, California"
0.6779821285050001,0.258238381164,"Westminster, Vermont"
0.354043141392,0.583645556728,"Clyde, Ohio"
0.369106500692,0.560547717842,"Goddard, Kansas"
0.250494155543,0.7207838161010001,"Crandall, Texas"
0.134018880647,0.8358057990559999,"Ellinwood, Kansas"
0.530648842517,0.437887186175,"Cheriton, Virginia"
0.290182093603,0.686148893868,"Gretna, Virginia"
0.221087533156,0.734549071618,"Jesup, Georgia"
0.228250312196,0.732100735396,"Bethlehem, Georgia"
0.39784476481700004,0.589825736615,"Magnolia, North Carolina"
0.202623906706,0.7438046647229999,"Ponca, Nebraska"
0.549048316252,0.424597364568,"Mendota, Illinois"
0.369106500692,0.560547717842,"Maize, Kansas"
0.205532078371,0.7351133307719999,"Le Roy, Illinois"
0.585088293002,0.398299542184,"Southport, North Carolina"
0.39784476481700004,0.589825736615,"Calypso, North Carolina"
0.128728848725,0.8500161372120001,"Canton, Texas"
0.290315327975,0.661120791411,"Roseville, Illinois"
0.251849112426,0.701090976331,"Coulterville, Illinois"
0.419488428745,0.462911084044,"Altamont, New York"
0.18819459777699998,0.7840582910130001,"Malvern, Ohio"
0.30851566189199997,0.611600818511,"Cortez, Colorado"
0.146700390894,0.799494136583,"Lamar, Arkansas"
0.304511874188,0.671993404991,"Granite Quarry, North Carolina"
0.237570705567,0.7183685620720001,"Alturas, California"
0.154002713704,0.798507462687,"Alexander, Kansas"
0.38024476914899996,0.577787533762,"Malabar, Florida"
0.205370006549,0.748919449902,"Chapin, Illinois"
0.178146258503,0.762329931973,"Hurdsfield, North Dakota"
0.363306967271,0.5788140008529999,"Carson, Iowa"
0.733480189578,0.20852979907400002,"Mountain View, California"
0.10313447927200001,0.8772497472190001,"Twin Brooks, South Dakota"
0.43702239085100003,0.506546251269,"Danville, Iowa"
0.318982530517,0.597233389372,"Bucklin, Missouri"
0.55095894516,0.39072020777099997,"Holyoke, Massachusetts"
0.161225006328,0.8058719311570001,"North Miami, Florida"
0.204590078101,0.757537414372,"Coldwater, Ohio"
0.273357228196,0.7070489844679999,"Kenedy, Texas"
0.162798194713,0.8098001289489999,"Alcester, South Dakota"
0.318982530517,0.597233389372,"Blue Mound, Kansas"
0.302313400262,0.636927106067,"Walnut Hill, Illinois"
0.205532078371,0.7351133307719999,"Bellflower, Illinois"
0.273509430003,0.6784487055060001,"Mackville, Kentucky"
0.797387092236,0.179088698169,"Corcoran, California"
0.146700390894,0.799494136583,"Keene, Texas"
0.307587077765,0.625381458487,"Coxsackie, New York"
0.570847227717,0.35222969536,"Harrisonburg, Virginia"
0.14419985159499998,0.8289636408609999,"Albertville, Minnesota"
0.7156642728899999,0.272217235189,"Friars Point, Mississippi"
0.299987542046,0.6650056060790001,"Wilmot, Arkansas"
0.198677928755,0.7561513037090001,"Muscotah, Kansas"
0.314415437003,0.6202367439600001,"Almyra, Arkansas"
0.645876146019,0.32217821871999996,"Gloucester City, New Jersey"
0.290315327975,0.661120791411,"Carlisle, Iowa"
0.19367283950599998,0.7904541446209999,"Earling, Iowa"
0.316810435514,0.6263833368399999,"Carlisle, Indiana"
0.193393753277,0.7923002022319999,"Shady Dale, Georgia"
0.192047930283,0.7593681917209999,"Buckhannon, West Virginia"
0.144154609779,0.831766818038,"Williamson, West Virginia"
0.25734561753,0.6987051792829999,"Cromwell, Oklahoma"
0.5578349649350001,0.395399737434,"Babbitt, Minnesota"
0.19386524211599998,0.791142512494,"Edwardsburg, Michigan"
0.09928057553960001,0.888489208633,"Gibson, Georgia"
0.218698381236,0.7399240171789999,"Tuckerman, Arkansas"
0.224129227663,0.744068652196,"Triplett, Missouri"
0.37715947248000004,0.528870018006,"Savoonga, Alaska"
0.714071865319,0.233886938213,"La Canada Flintridge, California"
0.421295229316,0.562802489053,"Lexington, Alabama"
0.146716348393,0.7987890079180001,"Prairie View, Kansas"
0.108603667137,0.849083215797,"Granville, Iowa"
0.893292622141,0.0834256645713,"Greenbelt, Maryland"
0.29526977088000006,0.663023967902,"Hominy, Oklahoma"
0.266086266399,0.705030002044,"Raleigh, Mississippi"
0.434500748304,0.521524307819,"Crowley, Texas"
0.17511520737300001,0.7768817204299999,"Calhoun City, Mississippi"
0.556571098711,0.431017894939,"Wadesboro, North Carolina"
0.699973460722,0.17953821656100002,"Red River, New Mexico"
0.43702239085100003,0.506546251269,"Mediapolis, Iowa"
0.18745056683400002,0.760348009491,"Ketchum, Idaho"
0.558674985146,0.371137849079,"Aliso Viejo, California"
0.33924380704,0.598174706649,"Marietta, Minnesota"
0.15059687787,0.8181818181820001,"Cairo, Nebraska"
0.264097744361,0.663533834586,"Canova, South Dakota"
0.202159827214,0.756155507559,"New Athens, Illinois"
0.206031892766,0.7491333487399999,"Luther, Iowa"
0.219396310788,0.715204024595,"Whitney, Nebraska"
0.206031892766,0.7491333487399999,"Harrison, Arkansas"
0.5171103120220001,0.435921327393,"Walled Lake, Michigan"
0.38024476914899996,0.577787533762,"Melbourne, Florida"
0.369880178557,0.549808129063,"Dennison, Minnesota"
0.323795657403,0.602873963411,"Kimball, Minnesota"
0.212935790586,0.6827092381730001,"Glenns Ferry, Idaho"
0.3982406695699999,0.556495003843,"Kidder, Missouri"
0.203405430281,0.7633456051540001,"Coahoma, Texas"
0.292893401015,0.68883248731,"Dyer, Indiana"
0.162798194713,0.8098001289489999,"Folsom, New Mexico"
0.19642026964200002,0.7806446613979999,"Hillsboro, Texas"
0.611264385885,0.34885146053599997,"Adel, Iowa"
0.122721749696,0.862832455785,"Oakwood, Texas"
0.131578947368,0.80721600381,"Wellston, Oklahoma"
0.218698381236,0.7399240171789999,"Wellston, Ohio"
0.556571098711,0.431017894939,"Peachland, North Carolina"
0.280551415797,0.678092399404,"Kellerton, Iowa"
0.251225952471,0.715579026782,"Pamplico, South Carolina"
0.570691024623,0.408061953932,"Fenwick Island, Delaware"
0.162798194713,0.8098001289489999,"Dongola, Illinois"
0.37715947248000004,0.528870018006,"Pelican, Alaska"
0.17511520737300001,0.7768817204299999,"Knierim, Iowa"
0.686847599165,0.297643900984,"Marks, Mississippi"
0.39736355446000005,0.533927640002,"Ellsworth, Wisconsin"
0.178146258503,0.762329931973,"Fessenden, North Dakota"
0.658357766233,0.308444353,"Brecksville, Ohio"
0.13272374619000002,0.8467719589910001,"Collegedale, Tennessee"
0.41343540831799996,0.533863446511,"Farmersville, California"
0.23625919660100003,0.7013416217489999,"Wamego, Kansas"
0.363306967271,0.5788140008529999,"Underwood, Iowa"
0.19386524211599998,0.791142512494,"East Lynne, Missouri"
0.512509818244,0.4594004159100001,"Callahan, Florida"
0.46879025647,0.45567396650700004,"Ladoga, Indiana"
0.158708051466,0.811646106911,"DeRidder, Louisiana"
0.127206880942,0.8248076052509999,"Isabel, Kansas"
0.302313400262,0.636927106067,"Kell, Illinois"
0.162798194713,0.8098001289489999,"Waxhaw, North Carolina"
0.243890274314,0.738403990025,"Kentland, Indiana"
0.19386524211599998,0.791142512494,"Leonard, North Dakota"
0.354043141392,0.583645556728,"Fremont, Ohio"
0.25684227179200003,0.701629489005,"Garner, Iowa"
0.173954880787,0.806372286967,"Baldwyn, Mississippi"
0.310705694917,0.658445534348,"Southaven, Mississippi"
0.12137559002000001,0.811867835469,"Jewell, Kansas"
0.299014394101,0.651847124725,"Cecilton, Maryland"
0.335643015521,0.590585735403,"Kandiyohi, Minnesota"
0.352317141262,0.586264656616,"Browns Valley, Minnesota"
0.254560763402,0.7353353915240001,"Broaddus, Texas"
0.538831130776,0.39802242031900004,"Darien, Illinois"
0.17790368272,0.794900849858,"Kinta, Oklahoma"
0.43370207607199995,0.53341415366,"Hickman, Nebraska"
0.34995241084600004,0.595735201798,"Chautauqua, Kansas"
0.205871613233,0.7726210472499999,"Mermentau, Louisiana"
0.5651114137259999,0.41197136488499997,"South Bay, Florida"
0.11842105263199999,0.868421052632,"Mertzon, Texas"
0.19522638965999997,0.7533898977079999,"Terra Alta, West Virginia"
0.282284607938,0.696999031946,"Luxora, Arkansas"
0.37473865453199995,0.57274627967,"Pachuta, Mississippi"
0.266517928287,0.70019123506,"Philadelphia, Pennsylvania"
0.33352430479,0.610991141862,"Eagle Lake, Florida"
0.212234348076,0.645605973578,"Kaneville, Illinois"
0.341212701319,0.632860293812,"Smithfield, Kentucky"
0.355682567597,0.583534842823,"Luana, Iowa"
0.12137559002000001,0.811867835469,"Randall, Kansas"
0.176404912542,0.7409750651279999,"Voltaire, North Dakota"
0.279581220781,0.6757753341670001,"Fayette, Ohio"
0.416993798714,0.52483358935,"Norwood, New York"
0.406134547642,0.5387275539140001,"Grant Park, Illinois"
0.13272374619000002,0.8467719589910001,"Jennings, Florida"
0.249324810072,0.705520041969,"Denver, Indiana"
0.237954568605,0.739805099997,"Norwood, North Carolina"
0.273509430003,0.6784487055060001,"Newport, Minnesota"
0.37715947248000004,0.528870018006,"Deering, Alaska"
0.290315327975,0.661120791411,"Camak, Georgia"
0.43251775848499996,0.523151802157,"Carencro, Louisiana"
0.23796600059599998,0.718640023859,"Walhalla, South Carolina"
0.355682567597,0.583534842823,"Guttenberg, Iowa"
0.44620995050800005,0.5006512112529999,"Hutsonville, Illinois"
0.25683432703299997,0.7105004439929999,"Rice, Texas"
