city,stateAbbr,per_dem,per_gop
Guadalupe,CA,0.609655105222,0.327235970382
Shelbina,MO,0.193672839506,0.790454144621
Sherrill,NY,0.388875557902,0.560397370063
Pearisburg,VA,0.237798926306,0.723523670083
Kalkaska,MI,0.255493273543,0.696524663677
Altenburg,MO,0.209106830123,0.759019264448
Ennis,TX,0.256834327033,0.710500443993
Kilmichael,MS,0.46879025647,0.455673966507
Free Soil,MI,0.204547701434,0.751062778052
Darien,WI,0.369903104607,0.570456792565
Atwater,CA,0.513980669285,0.434729440538
Gibson,IA,0.260395224372,0.696788801976
Jarrell,TX,0.420159182941,0.518785781253
Beloit,KS,0.161187214612,0.812785388128
Linwood,NE,0.291588338205,0.66706510046
Linwood,NJ,0.515160112731,0.452836255651
Nashotah,WI,0.339516360659,0.610962263099
Streetsboro,OH,0.485900899719,0.454056606248
Sunflower,MS,0.697427174144,0.294280246651
Woodbury,NJ,0.276531448474,0.670303216554
Birmingham,AL,0.393968425876,0.547506977132
Rocklake,ND,0.268249780123,0.644678979771
Mansfield,WA,0.511246337616,0.435294117647
Sunnyvale,CA,0.733480189578,0.208529799074
Tullos,LA,0.549048316252,0.424597364568
Dublin,IN,0.221087533156,0.734549071618
Gilbert,AZ,0.456797128628,0.491262415407
Essexville,MI,0.408845310965,0.53515831633
Craig,MO,0.104840329383,0.858606145812
Brockport,NY,0.192063492063,0.764902998236
Oreana,IL,0.142990654206,0.835781041389
Barneveld,NY,0.388875557902,0.560397370063
Ambia,IN,0.327317409339,0.592845904794
West Des Moines,IA,0.33352430479,0.610991141862
Hoisington,KS,0.134018880647,0.835805799056
Brownsville,WI,0.326217945724,0.622238310991
Fulton,KS,0.31748379024,0.633488795359
Fort Ann,NY,0.273509430003,0.678448705506
Humansville,MO,0.33352430479,0.610991141862
Morgan,GA,0.177330437688,0.796525225526
West Hollywood,CA,0.714071865319,0.233886938213
Fulton,KY,0.134064956251,0.84176182708
Hales Corners,WI,0.664381451594,0.289884359841
Ambrose,ND,0.204717775906,0.72451558551
Attalla,AL,0.238073331186,0.739108432626
Sulphur Springs,AR,0.327317409339,0.592845904794
Moran,TX,0.0685752330226,0.917443408788
Falls City,OR,0.33352430479,0.610991141862
Ransom Canyon,TX,0.285090760759,0.668631450133
Camden Point,MO,0.161210762332,0.770627802691
Java,SD,0.369903104607,0.570456792565
Jerry City,OH,0.236186748355,0.713864306785
Hanford,CA,0.797387092236,0.179088698169
Eastman,GA,0.326217945724,0.622238310991
La Center,WA,0.311854148214,0.638101564807
Westville,OK,0.212430426716,0.734848484848
Ladysmith,WI,0.308863280694,0.649310001423
Watseka,IL,0.19314400681,0.752766385514
Trenton,FL,0.173081492041,0.80066524115
Pittsfield,IL,0.354753318499,0.615169185913
Elmendorf,TX,0.544659220051,0.409804483668
Mason,IL,0.204547701434,0.751062778052
Peoria,IL,0.483263409282,0.455676757245
Dunkirk,OH,0.122057273366,0.86085734364
Pierceton,IN,0.197793587614,0.749334001943
Pullman,WV,0.121287128713,0.835643564356
Ridgecrest,CA,0.397202893558,0.547314272592
Shipshewana,IN,0.217755443886,0.735448073702
Hartley,IA,0.178824169842,0.780484485574
George,IA,0.258648261931,0.673554414612
Milford,IL,0.19314400681,0.752766385514
Deepwater,MO,0.341212701319,0.632860293812
Milford,IN,0.197793587614,0.749334001943
Bloomville,OH,0.308206635152,0.620033218347
Riverside,CA,0.496107441063,0.452762678244
Ocean Beach,NY,0.442614907626,0.524840184108
Genoa,OH,0.241811716264,0.713737600599
Belle Plaine,KS,0.255388294879,0.704909960608
Milford,IA,0.298554033486,0.65296803653
Defiance,IA,0.193672839506,0.790454144621
Coolidge,GA,0.077519379845,0.888888888889
Antwerp,OH,0.233883736711,0.719181180728
Stuart,VA,0.208269525268,0.760278006832
Fidelity,IL,0.245027041892,0.709230910258
Yorba Linda,CA,0.558674985146,0.371137849079
Breda,IA,0.188194597777,0.784058291013
Addison,NY,0.29226278894,0.653871211529
Encino,NM,0.2832,0.5912
Buxton,ND,0.320652173913,0.58566252588
Andover,SD,0.354568620313,0.592282489989
Pisgah,AL,0.218698381236,0.739924017179
Scribner,NE,0.326217945724,0.622238310991
Fredericksburg,TX,0.174197973024,0.795930808504
Porter,OK,0.214779491775,0.735038084875
Anna,TX,0.392200143039,0.562046866454
Trosky,MN,0.235823394015,0.698472483783
Bowman,SC,0.676334226252,0.306743251597
Downey,ID,0.3095943721,0.514294267325
Jonesburg,MO,0.46879025647,0.455673966507
Oktaha,OK,0.32939279957,0.621212747489
Yacolt,WA,0.311854148214,0.638101564807
Valley,AL,0.225648414986,0.74409221902
Lyon,MS,0.71566427289,0.272217235189
Dora,NM,0.246797608881,0.660119555935
Almond,NY,0.261410788382,0.684471977091
Gaston,NC,0.530648842517,0.437887186175
Grady,AR,0.131578947368,0.80721600381
Lowell,WI,0.326217945724,0.622238310991
Abbeville,SC,0.346139500186,0.628683327117
Wasilla,AK,0.37715947248,0.528870018006
Squaw Lake,MN,0.381183932347,0.546300211416
Flushing,MI,0.283939009933,0.653476679066
Rollingstone,MN,0.439656506266,0.468899891691
Hatton,WA,0.373998219056,0.591965964183
Las Vegas,NV,0.311854148214,0.638101564807
Randleman,NC,0.251849112426,0.701090976331
Antonito,CO,0.441561712846,0.474811083123
Coolidge,KS,0.13272374619,0.846771958991
Poynette,WI,0.461808993751,0.483490968689
Aransas Pass,TX,0.363733556454,0.604471714777
Alma,KS,0.231437125749,0.705988023952
North Branch,MI,0.282187652351,0.665625138501
Westgate,IA,0.279581220781,0.675775334167
North Branch,MN,0.309207237829,0.614515645306
Uniondale,IN,0.178146258503,0.762329931973
Cottonwood Falls,KS,0.0923824959481,0.875742841707
Gentry,MO,0.199472469502,0.759643916914
Mexico Beach,FL,0.408845310965,0.53515831633
Somerset,WI,0.373694440291,0.557957239582
Venice,FL,0.427449247076,0.543077077927
Parachute,CO,0.224025974026,0.68262987013
Naponee,NE,0.380829770696,0.551787796347
Marshfield,WI,0.236186748355,0.713864306785
Safety Harbor,FL,0.474704996745,0.485729980469
Van Buren,MO,0.164483399228,0.8048873434
Sneedville,TN,0.256842271792,0.701629489005
Kenova,WV,0.221087533156,0.734549071618
Munster,IN,0.292893401015,0.68883248731
Chaffee,MO,0.157036300348,0.819691695674
Sarasota,FL,0.427449247076,0.543077077927
Aspen,CO,0.696928853374,0.24280350438
Sweetser,IN,0.103134479272,0.877249747219
Bement,IL,0.295875941117,0.631868749298
Edgewater,FL,0.417945940132,0.548447200197
Millbrae,CA,0.763759178293,0.186891084839
Port Lions,AK,0.37715947248,0.528870018006
McAllen,TX,0.68639227701,0.280987340309
Crystal Lake,IA,0.256842271792,0.701629489005
Lake Elmo,MN,0.273509430003,0.678448705506
Bucoda,WA,0.531598269842,0.377911873165
Caldwell,TX,0.214686825054,0.765442764579
Plaquemine,LA,0.316590995081,0.652667423383
Jamaica,IA,0.304209409268,0.637247966042
Trappe,MD,0.419892157386,0.539106294378
Ingalls,KS,0.094972826087,0.882472826087
Osceola,AR,0.282284607938,0.696999031946
Rapid City,SD,0.294799019711,0.624285205588
Norwich,OH,0.301681530773,0.651296352542
Alden,KS,0.448117453518,0.478908650712
Marlborough,MA,0.351518184852,0.611945278612
Twinsburg,OH,0.509164059008,0.35563502707
Glens Falls,NY,0.290315327975,0.661120791411
Independence,IA,0.186659436009,0.790889370933
Stover,MO,0.205370006549,0.748919449902
Gravois Mills,MO,0.205370006549,0.748919449902
Mankato,KS,0.12137559002,0.811867835469
Nehawka,NE,0.193865242116,0.791142512494
Goodland,IN,0.243890274314,0.738403990025
Middleburg,VA,0.554234044324,0.386281308074
Norwalk,CA,0.714071865319,0.233886938213
New Bedford,IL,0.368643807888,0.568238974422
Offerman,GA,0.39736355446,0.533927640002
Norwalk,CT,0.616423746889,0.357625311056
Annada,MO,0.354753318499,0.615169185913
Lake Ozark,MO,0.645876146019,0.32217821872
Fruitland Park,FL,0.292893401015,0.68883248731
Pleasanton,CA,0.793142475069,0.148711258246
Sutton,WV,0.259727434327,0.694449930871
Blaine,TN,0.144520976832,0.828804007514
Woodville,OH,0.354043141392,0.583645556728
Poulan,GA,0.186424474187,0.772466539197
Baylis,IL,0.354753318499,0.615169185913
Streamwood,IL,0.569047619048,0.344047619048
Nashua,NH,0.472832847471,0.474845932524
Lamoni,IA,0.195324448329,0.782171728206
Morrison,MO,0.204056958624,0.761687264911
Bolivar,OH,0.296722211136,0.651192376771
Mott,ND,0.133227597145,0.818398096749
French Lick,IN,0.558674985146,0.371137849079
Wilburton,OK,0.196790123457,0.763950617284
Culbertson,NE,0.109722222222,0.844444444444
Correctionville,IA,0.375049495726,0.573614701977
Riverdale,GA,0.355682567597,0.583534842823
Nauvoo,AL,0.309150027943,0.654270182391
New Kensington,PA,0.449041128935,0.522373658184
Attica,IN,0.197484613326,0.757425742574
Rossville,KS,0.451743428199,0.479972300673
Arion,IA,0.446209950508,0.500651211253
Adel,GA,0.569047619048,0.344047619048
Mobeetie,TX,0.0841283607979,0.905030355594
Perry,OK,0.18501026694,0.761190965092
Perry,OH,0.209106830123,0.759019264448
West Liberty,OH,0.169062119367,0.80113682501
Leeds,ND,0.434020618557,0.477835051546
Opelousas,LA,0.430522892169,0.549562171629
Badin,NC,0.237954568605,0.739805099997
Paris,TN,0.341212701319,0.632860293812
Colon,MI,0.316810435514,0.62638333684
Lewisville,ID,0.393968425876,0.547506977132
Malta,IL,0.225648414986,0.74409221902
Alpena,AR,0.206031892766,0.74913334874
Ephrata,WA,0.103134479272,0.877249747219
Bogue,KS,0.185881778212,0.796287249634
Eagleville,TN,0.343857376218,0.604855517377
Malta,ID,0.126681340181,0.727439471753
Marquand,MO,0.317565618691,0.637150274012
Anderson,MO,0.161423539415,0.801530426333
Cynthiana,KY,0.275405482991,0.670554040477
Simi Valley,CA,0.553749663019,0.385746440995
Wilson,WI,0.373694440291,0.557957239582
Fairmont,OK,0.224025974026,0.68262987013
Holy Cross,IA,0.464424822073,0.476864408508
Eagle,MI,0.305478805849,0.653750252712
Waynesburg,OH,0.389663365873,0.563856310134
Stockton,CA,0.53880957953,0.409944373436
Bergman,AR,0.206031892766,0.74913334874
New Paltz,NY,0.518707703477,0.427334249488
Kendleton,TX,0.516482503543,0.450179938318
Lula,GA,0.15059687787,0.818181818182
Ashland,LA,0.521826898814,0.432500630835
Lewiston,ID,0.280779296307,0.622215760395
Coupland,TX,0.420159182941,0.518785781253
Oakland,OR,0.511246337616,0.435294117647
Union Springs,NY,0.405059089098,0.537578010888
Porum,OK,0.32939279957,0.621212747489
Gilbert,AR,0.162520281233,0.7990805841
Oakdale,NE,0.118322981366,0.843788819876
Union,KY,0.223616657159,0.739760410724
New Baltimore,MI,0.420843750672,0.536302483684
Point Hope,AK,0.37715947248,0.528870018006
Woodstock,OH,0.255043473319,0.699778371313
Kerens,TX,0.244048345745,0.731534611159
Schererville,IN,0.292893401015,0.68883248731
Manito,IL,0.204547701434,0.751062778052
Canton,IL,0.134064956251,0.84176182708
Hudson,IA,0.506255832714,0.433115578684
Hudson,IL,0.205532078371,0.735113330772
Hudson,IN,0.29226278894,0.653871211529
Benld,IL,0.298523833463,0.648690644852
Wayne,IL,0.538831130776,0.398022420319
Omer,MI,0.300120691967,0.630816682312
Arcadia,WI,0.415654222811,0.542669906487
Union Bridge,MD,0.188194597777,0.784058291013
Fellsmere,FL,0.362929772082,0.607832584452
Foley,AL,0.495489891135,0.478444790047
Flora,IN,0.188194597777,0.784058291013
Clarkson,NE,0.401821286283,0.487383798141
Logan,UT,0.186878118119,0.463864656206
Eden,NC,0.256213050142,0.691619224874
Sparks,GA,0.569047619048,0.344047619048
Des Plaines,IL,0.569047619048,0.344047619048
Dana,IL,0.549048316252,0.424597364568
Sarcoxie,MO,0.193393753277,0.792300202232
Morton,MS,0.157036300348,0.819691695674
Woodland,CA,0.714071865319,0.233886938213
Wabasso,MN,0.249405233941,0.678958498546
Oriska,ND,0.304016752332,0.600799543118
San Bernardino,CA,0.521920294998,0.42413027758
West Point,MS,0.191345503719,0.7738336714
Big Falls,MN,0.365277997782,0.5653413591
Gould,AR,0.131578947368,0.80721600381
Gilman,IA,0.221203087977,0.731101429336
Willits,CA,0.603847835592,0.312286838653
Clermont,FL,0.292893401015,0.68883248731
Woodbury,TN,0.212492923193,0.755991696547
Berlin,MD,0.343475030308,0.622189198702
Port Hope,MI,0.290974847937,0.654693407858
Mammoth Spring,AR,0.134064956251,0.84176182708
Morton,MN,0.159362549801,0.779282868526
Menifee,AR,0.338777593467,0.618093658288
Bloomfield,KY,0.445859100279,0.503213289681
Wellman,IA,0.273509430003,0.678448705506
Braceville,IL,0.210105263158,0.763368421053
Canaseraga,NY,0.261410788382,0.684471977091
Albion,MI,0.175115207373,0.77688172043
Keensburg,IL,0.224972046217,0.731941856131
Walkerton,IN,0.316810435514,0.62638333684
Sugar Grove,OH,0.616423746889,0.357625311056
Alamance,NC,0.422557172557,0.552018364518
Hershey,NE,0.131578947368,0.80721600381
Caney,KS,0.46879025647,0.455673966507
Mazeppa,MN,0.328629717783,0.594100646039
Brownfield,TX,0.240499149178,0.734543391946
Ohlman,IL,0.46879025647,0.455673966507
San Bruno,CA,0.763759178293,0.186891084839
Montgomery,WV,0.279581220781,0.675775334167
Loyalton,CA,0.311951647495,0.584519399493
Littlefield,TX,0.197183098592,0.778489116517
Chauncey,OH,0.556601410114,0.387101392219
Cedar Bluff,VA,0.156528791565,0.819680994863
Garden City,SD,0.311854148214,0.638101564807
Tchula,MS,0.16317102467,0.792571375774
Eloy,AZ,0.380971163584,0.574137839134
Duson,LA,0.432517758485,0.523151802157
Emeryville,CA,0.793142475069,0.148711258246
Granton,WI,0.311854148214,0.638101564807
Raiford,FL,0.162798194713,0.809800128949
Whiteville,TN,0.164791528789,0.798808735936
Waldo,AR,0.461808993751,0.483490968689
Ray,ND,0.253099539497,0.691108749557
Log Lane Village,CO,0.205370006549,0.748919449902
Parsons,KS,0.282106326556,0.660689480995
Redding,IA,0.280551415797,0.678092399404
Maple Hill,KS,0.231437125749,0.705988023952
Oakwood,OK,0.519625073228,0.423550087873
Bushnell,IL,0.408830364059,0.525871417506
Carrier,OK,0.224025974026,0.68262987013
Macedonia,IA,0.363306967271,0.578814000853
Blanket,TX,0.418503964799,0.527008478631
Ville Platte,LA,0.282814705289,0.696081725922
Macedonia,IL,0.13272374619,0.846771958991
Luverne,MN,0.524179470437,0.419532801194
Wheelwright,KY,0.288509784245,0.663447064727
Happy,TX,0.21095890411,0.76301369863
Ocean City,MD,0.343475030308,0.622189198702
Southmayd,TX,0.193855056489,0.770597960871
Erie,KS,0.238010079662,0.705576329052
Wausa,NE,0.181885125184,0.79381443299
Hudson Falls,NY,0.273509430003,0.678448705506
Bird Island,MN,0.159362549801,0.779282868526
Ravenel,SC,0.506386124538,0.427824850725
Manor,TX,0.662632888731,0.274047536167
Cosby,MO,0.223741794311,0.729212253829
Friendship,AR,0.265509944985,0.690055014812
Banner Elk,NC,0.207196029777,0.772456575682
Taos,NM,0.699973460722,0.179538216561
Martin,ND,0.206245154014,0.72362021569
Waubay,SD,0.354568620313,0.592282489989
Billingsley,AL,0.239568549532,0.734357893029
New Era,MI,0.333781399647,0.607241871797
White City,KS,0.287066881547,0.693593875907
Glidden,IA,0.188194597777,0.784058291013
Monterey,TN,0.236632164628,0.71411037925
El Cajon,CA,0.560710165858,0.382352214351
Altoona,KS,0.248766554142,0.726616463256
Arvin,CA,0.397202893558,0.547314272592
Wales,UT,0.104929433422,0.658212313357
Watkinsville,GA,0.237966000596,0.718640023859
Richland,GA,0.231307968957,0.731402612152
Whiting,KS,0.218698381236,0.739924017179
Collinsville,IL,0.317565618691,0.637150274012
Sturgis,KY,0.162798194713,0.809800128949
Pine Hill,AL,0.286579212916,0.70501177262
Clay Center,KS,0.191345503719,0.7738336714
Columbia,MO,0.206031892766,0.74913334874
Apopka,FL,0.558674985146,0.371137849079
Corydon,KY,0.189214536928,0.789616479652
Winter Park,CO,0.433572710952,0.434021543986
Rice Lake,WI,0.350048858488,0.603846495514
Warm Springs,GA,0.413898268163,0.568129833351
Harlingen,TX,0.646148315978,0.32059605246
Standard,IL,0.236632164628,0.71411037925
Tutwiler,MS,0.568483816014,0.419420783646
Barrett,MN,0.103134479272,0.877249747219
Belleville,AR,0.230395993113,0.719987478479
Norton,VA,0.263049450549,0.701236263736
Edmonds,WA,0.542633830486,0.376201954145
Merton,WI,0.339516360659,0.610962263099
Woonsocket,RI,0.585551944024,0.37350817557
Statesboro,GA,0.364871019834,0.599395470167
Murfreesboro,NC,0.681782178218,0.30504950495
Elgin,TX,0.373628318584,0.577486725664
Leslie,MO,0.380829770696,0.551787796347
Conesville,IA,0.434035418631,0.500314366551
Loretto,MN,0.638202377483,0.285095830781
Leslie,MI,0.60883441466,0.33229446051
Sublette,IL,0.173954880787,0.806372286967
Buchanan,GA,0.130246531766,0.846425731201
Swanton,VT,0.380829770696,0.551787796347
Greendale,WI,0.664381451594,0.289884359841
Blue Mounds,WI,0.713768627206,0.233879939225
Hatton,ND,0.320652173913,0.58566252588
Wayne City,IL,0.221087533156,0.734549071618
Rural Retreat,VA,0.208679245283,0.758037735849
Saukville,WI,0.377885624344,0.570716534253
High Point,NC,0.586896587289,0.386616525247
Hardy,NE,0.161634928007,0.793776126335
Eagarville,IL,0.298523833463,0.648690644852
Prescott,KS,0.318982530517,0.597233389372
Selawik,AK,0.37715947248,0.528870018006
Fordyce,AR,0.611264385885,0.348851460536
Iola,IL,0.191345503719,0.7738336714
Delphos,KS,0.241811716264,0.713737600599
Boulder City,NV,0.311854148214,0.638101564807
Patagonia,AZ,0.750469125796,0.177589442247
Holcomb,KS,0.308909670126,0.632514643921
Mackinaw,IL,0.156528791565,0.819680994863
Heath Springs,SC,0.433702076072,0.53341415366
Schoenchen,KS,0.256834327033,0.710500443993
Maquoketa,IA,0.218698381236,0.739924017179
Yorkville,OH,0.393968425876,0.547506977132
Martelle,IA,0.157619689818,0.81169925826
Coquille,OR,0.34309665021,0.586428547762
Nondalton,AK,0.37715947248,0.528870018006
Radcliff,KY,0.122057273366,0.86085734364
Bentonia,MS,0.52780024262,0.461787302871
Waco,TX,0.345613698805,0.616510127148
Dows,IA,0.144199851595,0.828963640861
Oviedo,FL,0.25734561753,0.698705179283
Austwell,TX,0.351103565365,0.621392190153
Apalachicola,FL,0.380829770696,0.551787796347
Garden Grove,CA,0.558674985146,0.371137849079
Greenwood,FL,0.218698381236,0.739924017179
Robinson,IL,0.446209950508,0.500651211253
Florence,KS,0.302313400262,0.636927106067
Hartwick,IA,0.440730424017,0.509233467451
West Rushville,OH,0.616423746889,0.357625311056
Monroe,LA,0.192063492063,0.764902998236
Nogales,AZ,0.750469125796,0.177589442247
Caddo Mills,TX,0.202052268719,0.76530383197
Milton,WI,0.524179470437,0.419532801194
Stratton,CO,0.145585386106,0.800996401882
Pleasant Hill,CA,0.689128114392,0.254389718539
Cove,TX,0.278976112981,0.673691178904
Harrell,AR,0.175115207373,0.77688172043
Lake Norden,SD,0.20094134685,0.742577842143
Andover,NY,0.261410788382,0.684471977091
Elm Creek,NE,0.365698598468,0.585031064875
Durand,MI,0.36855246152,0.56491599107
Minneola,FL,0.292893401015,0.68883248731
Kaplan,LA,0.187898467509,0.784342454362
Partridge,KS,0.284459228932,0.643978164449
Houston,TX,0.238255841966,0.747410262587
Cascade,MT,0.356692610458,0.572430528839
Bentonville,AR,0.327317409339,0.592845904794
Elkin,NC,0.5203722334,0.448943661972
Pawnee,IL,0.42220540675,0.516450369019
Ardoch,ND,0.256658595642,0.658375522782
Weber City,VA,0.157036300348,0.819691695674
Bakersfield,CA,0.397202893558,0.547314272592
Dyer,AR,0.446209950508,0.500651211253
Robbins,IL,0.569047619048,0.344047619048
La Crosse,FL,0.589625040093,0.364430049989
Clive,IA,0.33352430479,0.610991141862
Mastic Beach,NY,0.442614907626,0.524840184108
Stanton,IA,0.46879025647,0.455673966507
Meeker,OK,0.131578947368,0.80721600381
Socorro,NM,0.484754292481,0.383658969805
Bertram,TX,0.198729391998,0.766302635724
South Haven,KS,0.255388294879,0.704909960608
Swansea,SC,0.288461696312,0.655558200428
Wymore,NE,0.297341181246,0.642683174345
Pleasant Plain,OH,0.290315327975,0.661120791411
Waynesville,OH,0.290315327975,0.661120791411
Del Rio,TX,0.513505491244,0.434550311665
Richlands,NC,0.309876454013,0.656419333863
Barrington,IL,0.292893401015,0.68883248731
Ludlow Falls,OH,0.249324810072,0.705520041969
Alma,MI,0.344544459312,0.6007784941
Walnut,IA,0.363306967271,0.578814000853
Montrose,CO,0.258092074039,0.678832463218
Eakly,OK,0.258997429306,0.693337617823
Blooming Grove,TX,0.244048345745,0.731534611159
Jasper,FL,0.13272374619,0.846771958991
Tomah,WI,0.131578947368,0.80721600381
Bellwood,IL,0.569047619048,0.344047619048
Rome City,IN,0.18501026694,0.761190965092
Inverness,FL,0.286028395527,0.683213971604
Joiner,AR,0.282284607938,0.696999031946
Slayden,TN,0.253397067512,0.709651431334
Calamus,IA,0.305478805849,0.653750252712
Forsyth,GA,0.536134346614,0.433559988175
Buhl,ID,0.214592543818,0.660427052958
Artesia,NM,0.256517953183,0.672232751114
Middlebury,IN,0.317041741452,0.641385552334
Bridgewater,IA,0.212430426716,0.734848484848
Broadview Heights,OH,0.658357766233,0.308444353
Portsmouth,NH,0.256213050142,0.691619224874
Letts,IA,0.354601016736,0.600159936026
Fruitdale,SD,0.159456971928,0.771974229176
Ridgeville,SC,0.384387557434,0.559243071899
Gouverneur,NY,0.416993798714,0.52483358935
Adams,WI,0.373998219056,0.591965964183
Camden,TN,0.327317409339,0.592845904794
Swea City,IA,0.297354497354,0.66278659612
Quitman,MO,0.267930924886,0.675813115796
Easley,SC,0.211311411676,0.738597532279
Hodge,LA,0.218698381236,0.739924017179
Stratford,IA,0.13272374619,0.846771958991
Loachapoka,AL,0.173954880787,0.806372286967
Sand Point,AK,0.37715947248,0.528870018006
Beebe,AR,0.188420621931,0.783244680851
Colfax,LA,0.103134479272,0.877249747219
Birmingham,IA,0.223003723624,0.752999586264
Campbell,MO,0.223188954038,0.759031586911
Campbell,MN,0.272339127783,0.649283318085
Lewis,KS,0.283568075117,0.695774647887
Holbrook,NE,0.1313174946,0.827213822894
Woodworth,LA,0.322284387206,0.647700482072
Graettinger,IA,0.298459563543,0.658750534874
Cascade Locks,OR,0.612443417124,0.310411249157
Fairfax,OK,0.29526977088,0.663023967902
New Hempstead,NY,0.512509818244,0.45940041591
Berger,MO,0.380829770696,0.551787796347
Dover,AR,0.334604385129,0.602637432475
Lodi,OH,0.269040553907,0.701344039099
Emma,MO,0.432517758485,0.523151802157
Louisville,MS,0.430737658192,0.55569490366
Table Grove,IL,0.134064956251,0.84176182708
Farmingdale,NY,0.512509818244,0.45940041591
Blytheville,AR,0.282284607938,0.696999031946
Winslow,AZ,0.43384450281,0.513005168178
Henderson,NC,0.615727153122,0.369598218804
Pratt,WV,0.373153234839,0.579550909382
Reynoldsburg,OH,0.380829770696,0.551787796347
Ukiah,CA,0.603847835592,0.312286838653
Hanover,OH,0.271160601843,0.686816464506
Woodhull,IL,0.341212701319,0.632860293812
Eldon,MO,0.153320483617,0.813474680217
Solana Beach,CA,0.560710165858,0.382352214351
Aberdeen,ID,0.175879699248,0.656060150376
Beverly,NJ,0.555731634767,0.407917410302
Moulton,TX,0.135526468203,0.850110042859
Delaware,OK,0.175123908426,0.783809299032
Calhoun,MO,0.341212701319,0.632860293812
Hope,NM,0.256517953183,0.672232751114
Ashford,AL,0.238255841966,0.747410262587
Stout,IA,0.210105263158,0.763368421053
Crane,IN,0.151566951567,0.82792022792
Hope,ND,0.366869918699,0.545731707317
Bogata,TX,0.223042549058,0.762385855838
Ceres,CA,0.473539941463,0.467269967529
Brownsboro,TX,0.189214536928,0.789616479652
Englewood,TN,0.187600299561,0.784904247352
Neck City,MO,0.193393753277,0.792300202232
Garner,NC,0.583929619916,0.378923161232
West Lafayette,OH,0.261212485796,0.693870730566
Holyrood,KS,0.196115765423,0.73610053313
Wooster,OH,0.221087533156,0.734549071618
Blue Springs,MO,0.218698381236,0.739924017179
Stoutsville,OH,0.616423746889,0.357625311056
Monticello,FL,0.393968425876,0.547506977132
Hanover,IN,0.393968425876,0.547506977132
Hanover,IL,0.398317974412,0.546926724524
South Hill,VA,0.432957765039,0.545760031627
Energy,IL,0.420159182941,0.518785781253
Decorah,IA,0.466969778016,0.475349915307
Alba,MO,0.380829770696,0.551787796347
Clarence,MO,0.193672839506,0.790454144621
La Moille,IL,0.368643807888,0.568238974422
Akutan,AK,0.37715947248,0.528870018006
Montgomery City,MO,0.46879025647,0.455673966507
Victorville,CA,0.521920294998,0.42413027758
Cuba,IL,0.134064956251,0.84176182708
Highwood,IL,0.292893401015,0.68883248731
Highland,CA,0.521920294998,0.42413027758
Gentryville,IN,0.202019139762,0.756756756757
Rancho Santa Margarita,CA,0.558674985146,0.371137849079
Bruce,SD,0.384779179811,0.532176656151
New Haven,IL,0.457723935671,0.447775498859
Eddyville,IL,0.334604385129,0.602637432475
New Haven,IN,0.287100098575,0.668921946411
Cazenovia,WI,0.449258980156,0.505023863351
Ashley,MI,0.344544459312,0.6007784941
Duenweg,MO,0.193393753277,0.792300202232
Seaboard,NC,0.530648842517,0.437887186175
Grenville,SD,0.354568620313,0.592282489989
Valier,IL,0.380829770696,0.551787796347
Manchester,NY,0.424492279288,0.51072087949
Dupree,SD,0.45953002611,0.480417754569
Crestone,CO,0.496859992612,0.409678611008
Wichita Falls,TX,0.230844301427,0.728219871812
Seaton,IL,0.368643807888,0.568238974422
Manchester,NH,0.472832847471,0.474845932524
Mount Zion,GA,0.188194597777,0.784058291013
Hebron,IN,0.438359567014,0.506183653192
Cleveland,TX,0.200827985924,0.780625129373
Marysville,KS,0.221203087977,0.731101429336
Mason,OH,0.290315327975,0.661120791411
Dunseith,ND,0.572637902785,0.330420535227
Farmerville,LA,0.162798194713,0.809800128949
Columbia City,OR,0.461808993751,0.483490968689
Center,CO,0.496859992612,0.409678611008
Wyndmere,ND,0.449258980156,0.505023863351
Nielsville,MN,0.33352430479,0.610991141862
Potts Camp,MS,0.221203087977,0.731101429336
Galien,MI,0.410339166968,0.537631117665
Gillett,WI,0.295422605902,0.665278056615
Lake Oswego,OR,0.495162955154,0.434082224272
Douglassville,TX,0.193865242116,0.791142512494
Dellroy,OH,0.188194597777,0.784058291013
Galt,CA,0.585567433683,0.348695045837
Patterson,GA,0.39736355446,0.533927640002
Westbrook,MN,0.294540986484,0.645778479902
Mount Morris,MI,0.283939009933,0.653476679066
Damascus,GA,0.452739439565,0.533667921372
Woodville,WI,0.373694440291,0.557957239582
Westbrook,ME,0.416820512821,0.55241025641
Poulsbo,WA,0.510524762908,0.394200210748
Colonial Beach,VA,0.449041128935,0.522373658184
Runnells,IA,0.33352430479,0.610991141862
Pierce City,MO,0.180163494699,0.793140886448
Brainard,NE,0.291588338205,0.66706510046
Fargo,ND,0.193865242116,0.791142512494
Dillsboro,IN,0.204224173986,0.757423672104
Ranger,TX,0.111896178803,0.866330209084
Alsey,IL,0.157036300348,0.819691695674
Orofino,ID,0.260355029586,0.692307692308
Ackerly,TX,0.234418865806,0.740033688939
Galesburg,ND,0.320652173913,0.58566252588
Pembroke,VA,0.237798926306,0.723523670083
Buckland,OH,0.167322834646,0.793088363955
Medicine Lake,MN,0.290119931468,0.643822577575
Allenhurst,GA,0.200827985924,0.780625129373
Colstrip,MT,0.288650580876,0.658623771224
Cohutta,GA,0.2610170608,0.708583097293
Encinal,TX,0.549048316252,0.424597364568
Morris,IL,0.210105263158,0.763368421053
Bowdle,SD,0.198123044838,0.747132429614
